name,value,year,rank
adidas,4212.90000000001,2005.7,53
Kia,4212.80000000003,2012.2,78
Corona,4211.50000000001,2012.7,81
Amazon,4211.19999999999,2004.6,49
Cartier,4209.20000000002,2008.1,62
Johnnie Walker,4209.19999999998,2011.8,73
Adobe,4208.69999999996,2011.1,68
Panasonic,4208.0,2007.5,60
Tiffany & Co.,4208.0,2008.0,63
Mastercard,4206.0,2013.0,84
Jack Daniel's,4205.79999999997,2010.6,67
Porsche,4204.20000000003,2006.9,58
Chanel,4203.0,2000.5,33
Amazon,4202.0,2004.5,49
Tiffany & Co.,4201.20000000002,2010.2,63
Danone,4200.39999999999,2002.8,45
Cartier,4197.80000000003,2010.2,64
Cartier,4197.60000000003,2007.9,61
Starbucks,4196.80000000003,2012.4,79
Shell,4195.00000000004,2010.4,65
Johnson & Johnson,4194.40000000003,2011.4,71
Panasonic,4193.40000000001,2007.4,60
Amazon,4192.80000000001,2004.4,49
Harley-Davidson,4192.70000000003,2012.9,82
Chanel,4190.60000000001,2000.4,33
Hyundai,4190.49999999998,2006.3,56
Visa,4190.00000000004,2010.4,66
Corona,4189.99999999998,2012.6,80
Tiffany & Co.,4187.50000000002,2007.9,62
Tiffany & Co.,4187.20000000002,2008.1,63
adidas,4187.19999999998,2005.6,53
Zara,4184.50000000005,2005.9,54
Caterpillar,4184.00000000002,2005.2,52
Amazon,4183.6,2004.3,49
Cartier,4182.39999999999,2008.2,62
Danone,4182.10000000001,2002.7,45
Panasonic,4178.79999999999,2007.3,60
Chanel,4178.19999999999,2000.3,33
Jack Daniel's,4177.5,2010.5,67
Mastercard,4175.00000000003,2012.9,83
Hermès,4174.79999999998,2006.8,57
Amazon,4174.4,2004.2,49
Heineken,4174.19999999996,2012.6,81
Porsche,4173.39999999999,2006.8,58
Adobe,4170.0,2011.0,68
Corona,4168.5,2012.5,80
Tiffany & Co.,4166.99999999999,2007.8,61
Tiffany & Co.,4166.39999999999,2008.2,63
Chanel,4165.80000000001,2000.2,34
Amazon,4165.19999999999,2004.1,49
Audi,4165.0,2006.0,55
Panasonic,4164.20000000001,2007.2,60
Tiffany & Co.,4164.09999999997,2010.1,63
John Deere,4164.00000000005,2011.9,74
Nissan,4163.99999999995,2011.3,69
Johnson & Johnson,4163.79999999999,2011.3,70
Danone,4163.79999999998,2002.6,45
Johnnie Walker,4163.30000000002,2011.7,72
Starbucks,4163.09999999998,2012.3,79
adidas,4161.5,2005.5,53
Cartier,4159.19999999998,2007.8,62
Burberry,4159.00000000003,2011.7,73
3M,4158.29999999997,2011.3,71
Amazon,4156.0,2004.0,49
Cartier,4155.60000000001,2008.3,62
Harley-Davidson,4155.39999999998,2012.8,82
Johnson & Johnson,4155.0,2010.0,63
Chanel,4153.39999999999,2000.1,34
Hyundai,4153.00000000002,2006.2,56
Allianz,4152.89999999995,2009.3,60
Kia,4150.89999999994,2012.1,78
Panasonic,4149.59999999999,2007.1,60
Jack Daniel's,4149.20000000003,2010.4,67
Corona,4147.00000000002,2012.4,80
Shell,4146.99999999998,2010.3,65
Johnson & Johnson,4146.70000000001,2010.1,64
Tiffany & Co.,4146.50000000001,2007.7,61
Tiffany & Co.,4145.60000000001,2008.3,63
Danone,4145.5,2002.5,45
Mastercard,4143.99999999999,2012.8,83
Porsche,4142.60000000001,2006.7,57
Visa,4141.99999999998,2010.3,66
Chanel,4141.0,2000.0,34
Johnson & Johnson,4138.4,2010.2,65
adidas,4135.80000000002,2005.4,53
Heineken,4135.0,2012.5,81
Panasonic,4135.0,2007.0,60
Hermès,4134.70000000002,2006.7,58
Caterpillar,4134.49999999995,2005.1,52
Zara,4133.99999999998,2005.8,54
Johnson & Johnson,4133.20000000001,2011.2,69
Johnson & Johnson,4130.1,2010.3,67
Starbucks,4129.40000000002,2012.2,79
Cartier,4128.79999999998,2008.4,62
Danone,4127.20000000002,2002.4,45
Tiffany & Co.,4127.0,2010.0,64
Tiffany & Co.,4125.99999999998,2007.6,61
Harley-Davidson,4125.79999999995,2009.2,60
Corona,4125.49999999999,2012.3,80
Cartier,4124.89999999993,2010.1,65
Tiffany & Co.,4124.79999999998,2008.4,63
Johnson & Johnson,4124.20000000003,2009.9,61
Johnson & Johnson,4121.79999999999,2010.4,68
Jack Daniel's,4120.89999999999,2010.3,68
Cartier,4120.80000000002,2007.7,62
Panasonic,4119.20000000001,2006.9,59
Harley-Davidson,4118.10000000002,2012.7,82
Johnnie Walker,4117.39999999996,2011.6,72
Audi,4117.10000000004,2005.9,55
Adobe,4115.60000000005,2010.9,68
Hyundai,4115.49999999997,2006.1,56
Tiffany & Co.,4114.30000000001,2009.9,62
Johnson & Johnson,4113.5,2010.5,68
Mastercard,4113.00000000001,2012.7,83
Porsche,4111.79999999997,2006.6,57
adidas,4110.09999999999,2005.3,53
Danone,4108.89999999999,2002.3,45
Amazon,4108.60000000006,2000.3,34
John Deere,4106.99999999997,2011.8,74
Tiffany & Co.,4105.5,2007.5,61
Johnson & Johnson,4105.20000000001,2010.6,68
Corona,4104.00000000001,2012.2,80
Tiffany & Co.,4104.0,2008.5,62
Panasonic,4103.39999999999,2006.8,59
Johnson & Johnson,4102.59999999997,2011.1,69
Cartier,4102.0,2008.5,63
Tiffany & Co.,4101.59999999999,2009.8,61
Shell,4099.00000000002,2010.2,66
Burberry,4097.99999999994,2011.6,73
Johnson & Johnson,4096.9,2010.7,68
Heineken,4095.80000000004,2012.4,81
Starbucks,4095.69999999997,2012.1,79
Hermès,4094.59999999996,2006.6,58
Visa,4094.00000000002,2010.2,67
Johnson & Johnson,4093.39999999999,2009.8,62
Jack Daniel's,4092.60000000001,2010.2,68
Danone,4090.60000000001,2002.2,45
Kia,4089.0,2012.0,78
Tiffany & Co.,4088.90000000001,2009.7,61
Johnson & Johnson,4088.6,2010.8,68
Panasonic,4087.60000000001,2006.7,59
3M,4087.20000000003,2011.2,70
Tiffany & Co.,4085.00000000002,2007.4,61
Caterpillar,4085.0,2005.0,52
adidas,4084.40000000001,2005.2,53
Zara,4083.50000000002,2005.7,54
Tiffany & Co.,4083.20000000002,2008.6,62
Corona,4082.49999999998,2012.1,80
Cartier,4082.39999999997,2007.6,62
Mastercard,4081.99999999997,2012.6,82
Porsche,4081.0,2006.5,57
Harley-Davidson,4080.79999999997,2012.6,83
Amazon,4080.70000000007,2003.9,47
Johnson & Johnson,4080.29999999999,2010.9,69
Hyundai,4078.0,2006.0,56
Tiffany & Co.,4076.19999999999,2009.6,61
Cartier,4075.20000000002,2008.6,63
Danone,4072.29999999998,2002.1,45
Johnson & Johnson,4072.0,2011.0,69
Panasonic,4071.79999999999,2006.6,59
Johnnie Walker,4071.5,2011.5,72
Audi,4069.19999999998,2005.8,55
Tiffany & Co.,4064.49999999999,2007.3,61
Jack Daniel's,4064.29999999997,2010.1,66
Tiffany & Co.,4063.5,2009.5,61
Johnson & Johnson,4062.60000000001,2009.7,62
Tiffany & Co.,4062.39999999999,2008.7,62
Starbucks,4062.0,2012.0,79
Adobe,4061.19999999998,2010.8,69
Corona,4061.0,2012.0,80
adidas,4058.69999999998,2005.1,53
Caterpillar,4056.60000000003,2004.9,50
Heineken,4056.59999999998,2012.3,81
Panasonic,4056.0,2006.5,58
Hermès,4054.5,2006.5,59
Danone,4054.0,2002.0,45
Cartier,4052.0,2010.0,65
Mastercard,4051.0,2012.5,82
Shell,4050.99999999996,2010.1,67
Tiffany & Co.,4050.80000000001,2009.4,61
Porsche,4050.20000000003,2006.4,57
John Deere,4050.00000000003,2011.7,74
Nissan,4049.00000000005,2011.2,71
Cartier,4048.39999999999,2008.7,63
Corona,4047.30000000001,2011.9,75
Visa,4045.99999999996,2010.1,68
Allianz,4045.60000000005,2009.2,61
Tiffany & Co.,4044.00000000001,2007.2,61
Cartier,4044.0,2007.5,62
Cartier,4043.60000000001,2009.9,63
Harley-Davidson,4043.5,2012.5,83
Tiffany & Co.,4041.60000000001,2008.8,62
Panasonic,4040.20000000001,2006.4,58
Tiffany & Co.,4038.09999999999,2009.3,61
Burberry,4037.0,2011.5,73
Jack Daniel's,4036.0,2010.0,66
Cartier,4035.2,2009.8,63
Corona,4033.59999999999,2011.8,75
adidas,4033.0,2005.0,53
Allianz,4033.0,2008.0,64
Zara,4032.99999999995,2005.6,54
Johnson & Johnson,4031.79999999997,2009.6,62
Caterpillar,4028.19999999999,2004.8,50
Cartier,4026.8,2009.7,63
Johnnie Walker,4025.60000000004,2011.4,72
Allianz,4025.40000000001,2007.9,63
Tiffany & Co.,4025.40000000001,2009.2,62
Panasonic,4024.39999999999,2006.3,57
Tiffany & Co.,4023.49999999998,2007.1,61
Starbucks,4022.10000000004,2011.9,76
Cartier,4021.60000000001,2008.8,63
Audi,4021.30000000002,2005.7,55
Tiffany & Co.,4020.79999999998,2008.9,62
Harley-Davidson,4020.20000000005,2009.3,62
Mastercard,4020.00000000003,2012.4,82
Corona,4019.90000000001,2011.7,75
Porsche,4019.39999999999,2006.3,58
Cartier,4018.39999999999,2009.6,63
Hyundai,4018.20000000005,2005.9,56
Allianz,4017.8,2007.8,63
Heineken,4017.40000000002,2012.2,81
3M,4016.09999999994,2011.1,70
Hermès,4014.40000000004,2006.4,59
Allianz,4012.80000000002,2008.1,64
Tiffany & Co.,4012.69999999999,2009.1,61
Allianz,4010.2,2007.7,63
Cartier,4010.0,2009.5,62
Panasonic,4008.60000000001,2006.2,57
Adobe,4006.80000000002,2010.7,69
Harley-Davidson,4006.20000000003,2012.4,83
Corona,4006.19999999999,2011.6,74
Cartier,4005.60000000003,2007.4,62
Amazon,4005.39999999997,2003.8,47
adidas,4003.70000000003,2004.9,51
Shell,4003.0,2010.0,67
Tiffany & Co.,4003.0,2007.0,61
Allianz,4002.59999999999,2007.6,63
Cartier,4001.60000000001,2009.4,62
Johnson & Johnson,4001.0,2009.5,63
Tiffany & Co.,4000.0,2009.0,61
Caterpillar,3999.80000000001,2004.7,50
Visa,3998.0,2010.0,68
Allianz,3995.0,2007.5,63
Cartier,3994.79999999998,2008.9,63
Cartier,3993.2,2009.3,63
John Deere,3992.99999999995,2011.6,75
Panasonic,3992.79999999999,2006.1,57
Allianz,3992.59999999999,2008.2,64
Corona,3992.5,2011.5,74
Mastercard,3988.99999999999,2012.3,82
Ferrari,3988.70000000002,2012.9,84
Porsche,3988.60000000001,2006.2,58
Allianz,3987.40000000001,2007.4,63
Cartier,3984.8,2009.2,63
Tiffany & Co.,3984.60000000002,2006.9,60
Zara,3982.5,2005.5,54
Starbucks,3982.19999999998,2011.8,76
Allianz,3979.8,2007.3,62
Johnnie Walker,3979.69999999998,2011.3,72
Corona,3978.80000000001,2011.4,73
Heineken,3978.19999999996,2012.1,81
Panasonic,3977.0,2006.0,57
Cartier,3976.39999999999,2009.1,62
Burberry,3976.00000000006,2011.4,74
adidas,3974.39999999999,2004.8,51
Hermès,3974.29999999998,2006.3,59
Audi,3973.39999999996,2005.6,55
Allianz,3972.40000000001,2008.3,64
Allianz,3972.2,2007.2,62
Caterpillar,3971.39999999997,2004.6,50
Johnson & Johnson,3970.20000000003,2009.4,63
Harley-Davidson,3968.89999999998,2012.3,83
Amazon,3968.79999999987,2000.4,34
Cartier,3968.0,2009.0,62
Cartier,3967.19999999998,2007.3,63
Tiffany & Co.,3966.19999999999,2006.8,60
Corona,3965.09999999999,2011.3,73
Allianz,3964.59999999999,2007.1,62
Ferrari,3964.39999999999,2012.8,84
Hyundai,3958.39999999997,2005.8,56
Mastercard,3958.00000000001,2012.2,82
Porsche,3957.79999999997,2006.1,58
Allianz,3957.0,2007.0,62
Adobe,3952.39999999995,2010.6,69
Allianz,3952.19999999998,2008.4,64
Corona,3951.40000000001,2011.2,72
Panasonic,3950.70000000002,2005.9,57
Tiffany & Co.,3947.80000000001,2006.7,60
adidas,3945.10000000001,2004.7,51
3M,3945.0,2011.0,70
Caterpillar,3943.0,2004.5,50
Starbucks,3942.30000000002,2011.7,76
Ferrari,3940.10000000001,2012.7,84
Johnson & Johnson,3939.39999999999,2009.3,64
Heineken,3939.0,2012.0,81
Allianz,3938.2999999999,2009.1,63
Corona,3937.69999999999,2011.1,71
John Deere,3936.0,2011.5,75
Hermès,3934.20000000002,2006.2,59
Nissan,3933.9999999999,2011.1,72
Johnnie Walker,3933.80000000002,2011.2,73
Zara,3932.00000000005,2005.4,54
Allianz,3932.0,2008.5,64
Harley-Davidson,3931.60000000002,2012.2,83
Amazon,3930.10000000003,2003.7,47
Tiffany & Co.,3929.39999999998,2006.6,60
Cartier,3928.80000000002,2007.2,63
Porsche,3927.0,2006.0,58
Mastercard,3926.99999999997,2012.1,82
Heineken,3926.00000000001,2011.9,77
Shell,3925.50000000007,2009.9,64
Audi,3925.5,2005.5,55
Panasonic,3924.39999999999,2005.8,57
Corona,3924.0,2011.0,71
Corona,3916.30000000001,2010.9,70
Ferrari,3915.79999999998,2012.6,84
adidas,3915.79999999997,2004.6,51
Visa,3915.20000000008,2009.9,65
Burberry,3914.99999999997,2011.3,74
Caterpillar,3914.60000000003,2004.4,50
Harley-Davidson,3914.5999999999,2009.4,64
Heineken,3912.99999999999,2011.8,77
Porsche,3912.00000000001,2005.9,58
Allianz,3911.80000000002,2008.6,64
Tiffany & Co.,3911.0,2006.5,60
3M,3909.10000000003,2010.9,71
Johnson & Johnson,3908.60000000001,2009.2,64
Corona,3908.6,2010.8,70
Starbucks,3902.39999999996,2011.6,76
Corona,3900.9,2010.7,70
Heineken,3900.00000000001,2011.7,77
Hyundai,3898.60000000003,2005.7,56
Panasonic,3898.10000000001,2005.7,57
Adobe,3898.0,2010.5,69
Porsche,3896.99999999999,2005.8,58
Mastercard,3896.0,2012.0,82
Harley-Davidson,3894.29999999997,2012.1,83
Hermès,3894.09999999996,2006.1,59
Corona,3893.19999999999,2010.6,70
Tiffany & Co.,3892.60000000002,2006.4,60
Allianz,3891.59999999999,2008.7,64
Ferrari,3891.5,2012.5,84
Cartier,3890.39999999997,2007.1,63
Johnnie Walker,3887.89999999996,2011.1,73
Heineken,3886.99999999999,2011.6,77
adidas,3886.5,2004.5,51
Caterpillar,3886.19999999999,2004.3,50
Corona,3885.5,2010.5,70
Porsche,3882.00000000001,2005.7,58
Zara,3881.49999999998,2005.3,54
John Deere,3879.00000000005,2011.4,75
Starbucks,3879.0,2008.0,65
Corona,3877.80000000001,2010.4,69
Johnson & Johnson,3877.79999999997,2009.1,64
Audi,3877.60000000004,2005.4,55
Tiffany & Co.,3874.19999999999,2006.3,60
Heineken,3874.0,2011.5,76
3M,3873.19999999998,2010.8,71
Panasonic,3871.79999999998,2005.6,56
Allianz,3871.40000000001,2008.8,64
Corona,3870.1,2010.3,69
Ferrari,3867.20000000002,2012.4,84
Porsche,3866.99999999999,2005.6,57
Starbucks,3862.5,2011.5,77
Corona,3862.4,2010.2,69
Heineken,3861.00000000001,2011.4,76
Caterpillar,3857.80000000001,2004.2,50
adidas,3857.20000000003,2004.4,51
Harley-Davidson,3857.0,2012.0,83
Tiffany & Co.,3855.80000000001,2006.2,60
Amazon,3854.79999999993,2003.6,47
Corona,3854.69999999999,2010.1,69
Starbucks,3854.20000000002,2007.9,64
Burberry,3854.00000000003,2011.2,74
Hermès,3854.0,2006.0,59
Cartier,3852.0,2007.0,63
Porsche,3852.0,2005.5,56
Allianz,3851.19999999998,2008.9,64
Heineken,3847.99999999999,2011.3,75
Shell,3847.99999999996,2009.8,64
Corona,3847.0,2010.0,69
Johnson & Johnson,3847.0,2009.0,63
Panasonic,3845.5,2005.5,57
Adobe,3843.60000000005,2010.4,70
Ferrari,3842.89999999999,2012.3,84
Johnnie Walker,3842.0,2011.0,72
Hyundai,3838.79999999995,2005.6,58
Tiffany & Co.,3837.39999999998,2006.1,60
3M,3837.30000000002,2010.7,71
Porsche,3837.00000000001,2005.4,56
Heineken,3835.00000000001,2011.2,75
Visa,3832.39999999996,2009.8,65
Zara,3831.00000000002,2005.2,54
Allianz,3831.0,2009.0,64
Audi,3829.69999999998,2005.3,55
Starbucks,3829.39999999999,2007.8,64
Caterpillar,3829.39999999997,2004.1,50
Amazon,3829.0,2000.5,34
adidas,3827.89999999999,2004.3,51
Starbucks,3822.60000000004,2011.4,77
Hermès,3822.60000000003,2005.9,59
Harley-Davidson,3822.50000000003,2011.9,78
Porsche,3821.99999999999,2005.3,56
Heineken,3821.99999999999,2011.1,74
John Deere,3821.99999999997,2011.3,76
Johnson & Johnson,3820.50000000002,2008.9,65
Panasonic,3819.20000000002,2005.4,57
Nissan,3819.0,2011.0,73
Tiffany & Co.,3819.0,2006.0,60
Ferrari,3818.60000000001,2012.2,84
Starbucks,3817.40000000006,2008.1,65
Johnnie Walker,3813.50000000003,2010.9,72
Harley-Davidson,3809.0,2009.5,64
Heineken,3809.0,2011.0,74
Porsche,3807.00000000001,2005.2,55
Starbucks,3804.60000000001,2007.7,64
Cartier,3802.80000000004,2006.9,61
3M,3801.39999999997,2010.6,71
Caterpillar,3801.0,2004.0,50
Tiffany & Co.,3798.90000000002,2005.9,60
adidas,3798.60000000001,2004.2,51
Ferrari,3794.29999999998,2012.1,84
Johnson & Johnson,3793.99999999999,2008.8,65
Burberry,3792.99999999994,2011.1,75
Panasonic,3792.89999999999,2005.3,57
Porsche,3791.99999999999,2005.1,54
Hermès,3791.19999999999,2005.8,59
adidas,3791.0,2000.0,35
Adobe,3789.19999999998,2010.3,70
Harley-Davidson,3787.99999999998,2011.8,78
Johnnie Walker,3784.99999999999,2010.8,72
Starbucks,3782.69999999998,2011.3,77
Audi,3781.80000000002,2005.2,56
Zara,3780.49999999995,2005.1,55
Starbucks,3779.79999999998,2007.6,64
Heineken,3779.70000000003,2010.9,73
Amazon,3779.5,2003.5,47
Hyundai,3779.0,2005.5,58
Tiffany & Co.,3778.79999999999,2005.8,60
Porsche,3777.0,2005.0,54
adidas,3776.90000000001,2000.1,35
Shell,3770.50000000004,2009.7,64
Ferrari,3770.0,2012.0,84
adidas,3769.29999999997,2004.1,51
Johnson & Johnson,3767.50000000001,2008.7,65
Panasonic,3766.60000000001,2005.2,57
3M,3765.5,2010.5,71
John Deere,3765.00000000003,2011.2,76
Porsche,3763.90000000001,2004.9,52
adidas,3762.79999999999,2000.2,35
Hermès,3759.80000000001,2005.7,59
Tiffany & Co.,3758.70000000001,2005.7,60
Caterpillar,3757.20000000004,2003.9,48
Johnnie Walker,3756.50000000001,2010.7,72
Starbucks,3755.79999999997,2008.2,65
Starbucks,3755.0,2007.5,64
Cartier,3753.59999999998,2006.8,61
Harley-Davidson,3753.50000000002,2011.7,78
Ferrari,3752.10000000002,2011.9,79
Porsche,3750.79999999999,2004.8,52
Heineken,3750.39999999999,2010.8,73
Visa,3749.60000000004,2009.7,65
adidas,3748.70000000001,2000.3,35
Starbucks,3742.80000000002,2011.2,77
Johnson & Johnson,3740.99999999998,2008.6,65
Panasonic,3740.29999999998,2005.1,56
adidas,3740.0,2004.0,51
Tiffany & Co.,3738.59999999998,2005.6,59
Porsche,3737.70000000001,2004.7,52
Adobe,3734.80000000002,2010.2,70
adidas,3734.59999999999,2000.4,35
Ferrari,3734.19999999999,2011.8,79
Panasonic,3734.0,2000.0,36
adidas,3733.90000000001,2003.9,49
Audi,3733.89999999996,2005.1,57
Burberry,3732.0,2011.0,75
Starbucks,3730.20000000002,2007.4,64
Zara,3730.0,2005.0,55
3M,3729.60000000003,2010.4,71
Hermès,3728.39999999997,2005.6,60
Johnnie Walker,3727.99999999997,2010.6,72
adidas,3727.8,2003.8,48
Porsche,3724.59999999999,2004.6,52
adidas,3721.7,2003.7,48
Heineken,3721.10000000001,2010.7,73
adidas,3720.5,2000.5,35
Hyundai,3719.20000000005,2005.4,58
Harley-Davidson,3718.99999999997,2011.6,78
Tiffany & Co.,3718.5,2005.5,59
Ferrari,3716.30000000001,2011.7,79
adidas,3715.59999999999,2003.6,48
Johnson & Johnson,3714.5,2008.5,65
Panasonic,3714.0,2005.0,56
Caterpillar,3713.39999999998,2003.8,49
Porsche,3711.5,2004.5,52
Panasonic,3709.60000000002,2000.1,36
adidas,3709.5,2003.5,48
John Deere,3707.99999999995,2011.1,76
adidas,3706.40000000001,2000.6,34
Starbucks,3705.39999999999,2007.3,64
Cartier,3704.40000000002,2006.7,61
Amazon,3704.20000000007,2003.4,47
Harley-Davidson,3703.4000000001,2009.6,64
adidas,3703.40000000001,2003.4,48
Starbucks,3702.89999999996,2011.1,77
Johnnie Walker,3699.5,2010.5,72
Tiffany & Co.,3698.40000000002,2005.4,59
Porsche,3698.40000000001,2004.4,52
Ferrari,3698.39999999998,2011.6,79
adidas,3697.3,2003.3,47
Hermès,3697.0,2005.5,60
Starbucks,3694.20000000003,2008.3,65
3M,3693.69999999998,2010.3,71
Shell,3692.99999999993,2009.6,65
adidas,3692.29999999999,2000.7,34
Heineken,3691.79999999997,2010.6,73
adidas,3691.2,2003.2,47
Panasonic,3690.60000000002,2004.9,53
adidas,3690.0,2002.0,46
Amazon,3689.20000000013,2000.6,35
adidas,3688.9,2002.1,46
Johnson & Johnson,3688.00000000002,2008.4,65
adidas,3687.8,2002.2,46
adidas,3686.7,2002.3,46
adidas,3686.0,2001.9,40
Audi,3686.0,2005.0,57
adidas,3685.6,2002.4,46
Porsche,3685.29999999999,2004.3,52
Panasonic,3685.19999999999,2000.2,36
adidas,3685.09999999999,2003.1,47
adidas,3684.5,2002.5,46
Harley-Davidson,3684.5,2011.5,78
adidas,3683.4,2002.6,46
adidas,3682.3,2002.7,46
adidas,3682.0,2001.8,40
adidas,3681.2,2002.8,46
Starbucks,3680.60000000001,2007.2,64
Ferrari,3680.5,2011.5,79
Adobe,3680.39999999995,2010.1,70
adidas,3680.1,2002.9,46
adidas,3679.0,2003.0,47
Tiffany & Co.,3678.29999999999,2005.3,58
adidas,3678.20000000001,2000.8,34
adidas,3678.0,2001.7,40
adidas,3674.0,2001.6,40
Porsche,3672.20000000001,2004.2,52
Johnnie Walker,3671.00000000003,2010.4,72
adidas,3670.0,2001.5,40
Burberry,3669.80000000006,2010.9,74
Caterpillar,3669.60000000002,2003.7,49
Panasonic,3667.19999999999,2004.8,53
Visa,3666.79999999992,2009.6,66
adidas,3666.0,2001.4,40
Hermès,3665.60000000003,2005.4,60
adidas,3664.09999999999,2000.9,34
Starbucks,3663.0,2011.0,76
Ferrari,3662.60000000002,2011.4,78
Heineken,3662.5,2010.5,73
adidas,3662.0,2001.3,40
Johnson & Johnson,3661.49999999999,2008.3,66
Panasonic,3660.80000000001,2000.3,36
Hyundai,3659.39999999997,2005.3,59
Porsche,3659.09999999999,2004.1,52
Tiffany & Co.,3658.20000000001,2005.2,58
adidas,3658.0,2001.2,40
3M,3657.80000000002,2010.2,71
Starbucks,3655.79999999998,2007.1,64
Cartier,3655.19999999996,2006.6,61
adidas,3654.0,2001.1,40
John Deere,3651.0,2011.0,77
Harley-Davidson,3650.00000000003,2011.4,79
adidas,3650.0,2001.0,40
Audi,3646.20000000004,2004.9,54
Porsche,3646.0,2004.0,52
Ferrari,3644.69999999999,2011.3,78
Panasonic,3643.80000000001,2004.7,53
Johnnie Walker,3642.49999999999,2010.3,72
Tiffany & Co.,3638.09999999998,2005.1,58
Hennessy,3638.0,2007.0,64
Tiffany & Co.,3638.0,2004.0,53
Panasonic,3636.39999999998,2000.4,36
Tiffany & Co.,3636.0,2004.1,53
Johnson & Johnson,3635.00000000001,2008.2,66
Hermès,3634.19999999999,2005.3,60
Tiffany & Co.,3634.0,2004.2,53
Heineken,3633.20000000003,2010.4,73
Starbucks,3632.59999999994,2008.4,66
Tiffany & Co.,3632.0,2004.3,53
Hennessy,3631.80000000001,2006.9,62
Starbucks,3631.0,2007.0,65
Starbucks,3630.60000000003,2010.9,75
Tiffany & Co.,3630.0,2004.4,53
Amazon,3628.89999999997,2003.3,48
Tiffany & Co.,3628.20000000001,2003.9,50
Tiffany & Co.,3628.0,2004.5,53
Ferrari,3626.80000000001,2011.2,78
Tiffany & Co.,3626.0,2004.6,53
Adobe,3626.0,2010.0,70
Caterpillar,3625.79999999996,2003.6,49
Hennessy,3625.6,2006.8,62
Hennessy,3625.50000000001,2007.1,65
Tiffany & Co.,3624.0,2004.7,54
Tiffany & Co.,3622.0,2004.8,54
3M,3621.89999999997,2010.1,71
Panasonic,3620.39999999998,2004.6,54
Tiffany & Co.,3620.0,2004.9,55
Hennessy,3619.4,2006.7,62
Tiffany & Co.,3618.4,2003.8,50
Tiffany & Co.,3618.0,2005.0,58
Shell,3615.5,2009.5,65
Harley-Davidson,3615.49999999998,2011.3,79
Johnnie Walker,3614.00000000001,2010.2,72
Hennessy,3613.19999999999,2006.6,62
Hennessy,3612.99999999999,2007.2,65
Panasonic,3612.0,2000.5,36
Ferrari,3608.89999999998,2011.1,78
Tiffany & Co.,3608.6,2003.7,50
Johnson & Johnson,3608.49999999998,2008.1,66
Burberry,3607.59999999997,2010.8,74
Hennessy,3607.0,2006.5,61
Audi,3606.39999999998,2004.8,55
Cartier,3606.0,2006.5,62
Heineken,3603.89999999999,2010.3,73
Hermès,3602.80000000001,2005.2,59
Hennessy,3600.80000000001,2006.4,61
Hennessy,3600.50000000001,2007.3,65
Hyundai,3599.60000000003,2005.2,60
Tiffany & Co.,3598.79999999999,2003.6,50
Starbucks,3598.19999999999,2010.8,75
Harley-Davidson,3597.79999999995,2009.7,66
Panasonic,3597.0,2004.5,54
Hennessy,3594.6,2006.3,61
Ferrari,3591.0,2011.0,78
Tiffany & Co.,3589.0,2003.5,49
Hennessy,3588.4,2006.2,61
Ferrari,3588.1,2010.9,76
Hennessy,3587.99999999999,2007.4,65
Panasonic,3587.60000000002,2000.6,36
3M,3586.0,2010.0,71
Johnnie Walker,3585.49999999997,2010.1,72
Ferrari,3585.2,2010.8,76
Prada,3585.0,2008.0,66
Visa,3584.0,2009.5,66
Ferrari,3582.3,2010.7,74
Hennessy,3582.19999999999,2006.1,61
Caterpillar,3582.0,2003.5,50
Johnson & Johnson,3582.0,2008.0,67
Harley-Davidson,3581.00000000002,2011.2,79
Adobe,3579.50000000004,2009.9,66
Prada,3579.50000000001,2008.1,67
Ferrari,3579.4,2010.6,74
Tiffany & Co.,3579.20000000001,2003.4,49
Starbucks,3577.80000000005,2006.9,63
Ferrari,3576.5,2010.5,74
Hennessy,3576.0,2006.0,61
Hennessy,3575.5,2007.5,65
Heineken,3574.60000000001,2010.2,73
Prada,3574.0,2008.2,67
Panasonic,3573.60000000002,2004.4,54
Ferrari,3573.6,2010.4,74
Hermès,3571.39999999997,2005.1,59
Starbucks,3571.0,2008.5,66
Ferrari,3570.7,2010.3,74
Tiffany & Co.,3569.4,2003.3,49
Prada,3568.5,2008.3,67
Johnson & Johnson,3568.30000000001,2007.9,65
Ferrari,3567.8,2010.2,74
Audi,3566.60000000002,2004.7,55
Starbucks,3565.80000000001,2010.7,75
Ferrari,3564.9,2010.1,73
Panasonic,3563.19999999999,2000.7,35
Hennessy,3563.00000000001,2007.6,65
Prada,3562.99999999999,2008.4,67
Ferrari,3562.0,2010.0,72
Tiffany & Co.,3559.6,2003.2,48
Ferrari,3558.5,2009.9,67
Prada,3557.5,2008.5,67
Johnnie Walker,3557.0,2010.0,73
Cartier,3556.80000000004,2006.4,62
Prada,3555.10000000003,2007.9,66
Ferrari,3555.0,2009.8,66
Johnson & Johnson,3554.59999999999,2007.8,65
Amazon,3553.60000000003,2003.2,49
Prada,3552.00000000001,2008.6,66
Ferrari,3551.5,2009.7,67
Hennessy,3550.49999999999,2007.7,65
Panasonic,3550.19999999999,2004.3,54
Tiffany & Co.,3549.79999999999,2003.1,48
Amazon,3549.39999999994,2000.7,36
Ferrari,3548.0,2009.6,67
Prada,3546.5,2008.7,66
Harley-Davidson,3546.49999999997,2011.1,79
Burberry,3545.40000000003,2010.7,76
